"Record Date","System Name","Organization","Product","Model","Drawer","FRU","A(N1CP2)","B(N0CP1)","C(N0CP2)","D(N0SC)","E(N1CP1)"
"2019-11-25 15:05:16 EST","t91","BRINGUP","zThemis","zHE","CPC3","mdc2","29.93","30.56","30.00","46.93","28.50"
"2019-11-25 15:05:16 EST","t91","BRINGUP","zThemis","zHE","CPC4","mdc1","32.56","29.93","30.93","44.43","32.06"
"2019-11-25 15:05:16 EST","t91","BRINGUP","zThemis","zHE","CPC4","mdc2","31.25","28.75","29.75","44.31","30.62"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC0","mdc1","31.87","30.37","30.56","40.87","29.56"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC0","mdc2","30.68","29.25","29.25","40.75","28.50"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC1","mdc1","31.43","31.31","30.75","43.68","30.18"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC1","mdc2","29.87","30.00","29.56","43.93","29.31"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC2","mdc1","31.00","29.62","29.81","44.81","32.06"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC2","mdc2","30.00","28.50","28.75","44.87","30.68"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC3","mdc1","31.93","31.12","31.25","41.68","31.06"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC3","mdc2","30.68","29.81","29.81","41.43","29.93"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC4","mdc1","32.00","32.18","31.93","43.12","32.68"
"2019-11-25 15:05:02 EST","t89","SOFTWARE","zThemis","zHE","CPC4","mdc2","30.75","30.75","30.62","42.93","31.43"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC0","mdc1","33.81","33.56","33.75","40.43","33.68"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC0","mdc2","32.68","32.56","32.56","40.43","32.68"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC1","mdc1","32.93","34.06","33.68","39.31","33.56"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC1","mdc2","32.06","32.81","32.56","38.81","32.12"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC2","mdc1","34.06","33.81","33.68","44.06","33.68"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC2","mdc2","32.93","32.68","32.50","43.75","32.50"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC3","mdc1","31.56","33.00","31.37","37.25","31.81"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC3","mdc2","30.31","31.62","30.25","37.25","31.06"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC4","mdc1","31.87","33.25","32.00","36.56","31.31"
"2019-11-25 15:04:52 EST","t86","BRINGUP","zThemis","zHE","CPC4","mdc2","30.56","31.75","30.62","36.50","30.25"
"2019-11-25 15:04:52 EST","t85","BRINGUP","zThemis","zHE","CPC0","mdc1","33.25","33.25","33.06","43.12","33.43"
"2019-11-25 15:04:52 EST","t85","BRINGUP","zThemis","zHE","CPC0","mdc2","32.06","31.93","31.87","43.00","32.25"
"2019-11-25 15:04:52 EST","t85","BRINGUP","zThemis","zHE","CPC1","mdc1","33.37","33.12","32.12","39.06","33.25"
"2019-11-25 15:04:52 EST","t85","BRINGUP","zThemis","zHE","CPC1","mdc2","32.31","31.87","31.12","39.06","32.06"
"2019-11-25 15:04:52 EST","t85","BRINGUP","zThemis","zHE","CPC2","mdc1","32.93","33.87","32.37","39.18","34.81"
"2019-11-25 15:04:52 EST","t85","BRINGUP","zThemis","zHE","CPC2","mdc2","31.68","32.75","31.25","39.12","33.62"
"2019-11-25 15:04:48 EST","t84","BRINGUP","zThemis","zHE","CPC0","mdc1","30.81","31.25","31.81","38.18","32.00"
"2019-11-25 15:04:48 EST","t84","BRINGUP","zThemis","zHE","CPC0","mdc2","29.62","30.06","30.31","37.87","30.81"
"2019-11-25 15:04:38 EST","t73","BRINGUP","zThemis","zHE","CPC0","mdc1","33.56","33.43","33.00","41.93","33.87"
"2019-11-25 15:04:38 EST","t73","BRINGUP","zThemis","zHE","CPC0","mdc2","32.43","32.18","31.87","41.87","32.56"
"2019-11-25 15:04:38 EST","t73","BRINGUP","zThemis","zHE","CPC1","mdc1","34.56","33.75","34.06","43.56","34.62"
"2019-11-25 15:04:38 EST","t73","BRINGUP","zThemis","zHE","CPC1","mdc2","33.18","32.37","32.50","43.68","33.25"
"2019-11-25 15:04:38 EST","t73","BRINGUP","zThemis","zHE","CPC2","mdc1","35.18","34.00","33.81","50.56","33.81"
"2019-11-25 15:04:38 EST","t73","BRINGUP","zThemis","zHE","CPC2","mdc2","33.75","32.93","32.50","50.50","32.62"
"2019-11-25 15:04:38 EST","t73","BRINGUP","zThemis","zHE","CPC3","mdc1","33.87","34.12","34.37","42.93","34.31"
"2019-11-25 15:04:38 EST","t73","BRINGUP","zThemis","zHE","CPC3","mdc2","32.75","32.93","33.25","42.50","32.68"
"2019-11-25 15:04:34 EST","t72","EST","zThemis","zHE","CPC0","mdc1","36.81","37.87","37.50","42.87","38.00"
"2019-11-25 15:04:34 EST","t72","EST","zThemis","zHE","CPC0","mdc2","35.56","36.62","36.31","42.87","37.00"
"2019-11-25 15:04:34 EST","t72","EST","zThemis","zHE","CPC1","mdc1","37.12","36.75","37.75","43.93","37.37"
"2019-11-25 15:04:34 EST","t72","EST","zThemis","zHE","CPC1","mdc2","36.00","35.43","36.56","44.00","36.12"
"2019-11-25 15:04:27 EST","t68","BRINGUP","zThemis","zHE","CPC0","mdc1","30.00","29.81","29.00","36.81","29.31"
"2019-11-25 15:04:27 EST","t68","BRINGUP","zThemis","zHE","CPC0","mdc2","28.75","28.56","27.81","36.56","28.12"
"2019-11-25 15:04:27 EST","t68","BRINGUP","zThemis","zHE","CPC1","mdc1","28.75","29.12","30.06","36.93","30.75"
"2019-11-25 15:04:27 EST","t68","BRINGUP","zThemis","zHE","CPC1","mdc2","27.93","27.93","28.75","36.87","29.43"
"2019-11-25 15:04:10 EST","t60","BRINGUP","zThemis","zHE","CPC0","mdc1","21.25","21.37","21.37","21.00","21.56"
"2019-11-25 15:04:10 EST","t60","BRINGUP","zThemis","zHE","CPC0","mdc2","21.25","21.43","21.37","20.81","21.25"
"2019-11-25 15:04:10 EST","t60","BRINGUP","zThemis","zHE","CPC1","mdc1","21.68","21.37","21.56","20.93","21.56"
"2019-11-25 15:04:10 EST","t60","BRINGUP","zThemis","zHE","CPC1","mdc2","21.50","21.43","21.43","21.00","21.50"
"2019-11-25 15:04:10 EST","t60","BRINGUP","zThemis","zHE","CPC2","mdc1","21.93","21.75","21.68","21.68","21.75"
"2019-11-25 15:04:10 EST","t60","BRINGUP","zThemis","zHE","CPC2","mdc2","21.81","21.62","21.68","21.62","21.87"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC0","mdc1","40.50","40.93","43.18","47.43","39.00"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC0","mdc2","39.31","39.56","41.68","47.25","37.93"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC1","mdc1","40.81","42.81","40.25","49.56","42.50"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC1","mdc2","39.62","41.68","39.31","49.56","41.31"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC2","mdc1","40.06","40.12","39.87","51.75","43.56"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC2","mdc2","39.00","38.87","38.75","51.56","41.87"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC3","mdc1","40.06","38.00","40.56","51.81","38.87"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC3","mdc2","38.62","36.87","39.18","51.81","37.87"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC4","mdc1","39.81","38.37","38.75","48.31","41.12"
"2019-11-25 15:04:07 EST","t59","EST","zThemis","zHE","CPC4","mdc2","38.50","36.81","37.12","48.00","39.50"
"2019-11-25 15:04:03 EST","t58","BRINGUP","zThemis","zHE","CPC0","mdc1","50.25","49.43","49.50","40.37","48.93"
"2019-11-25 15:04:03 EST","t58","BRINGUP","zThemis","zHE","CPC0","mdc2","49.25","48.37","48.18","40.25","47.87"
"2019-11-25 15:04:03 EST","t58","BRINGUP","zThemis","zHE","CPC1","mdc1","48.56","49.25","49.75","39.18","48.87"
"2019-11-25 15:04:03 EST","t58","BRINGUP","zThemis","zHE","CPC1","mdc2","47.56","48.37","48.62","39.18","47.87"
"2019-11-25 15:04:03 EST","t58","BRINGUP","zThemis","zHE","CPC2","mdc1","50.87","51.25","50.56","40.43","49.25"
"2019-11-25 15:04:03 EST","t58","BRINGUP","zThemis","zHE","CPC2","mdc2","49.31","50.06","49.06","40.18","47.87"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC0","mdc1","33.68","33.43","33.93","39.31","33.50"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC0","mdc2","32.37","32.31","32.56","39.25","32.06"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC1","mdc1","35.00","32.68","32.87","42.06","33.00"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC1","mdc2","33.25","31.31","31.37","41.87","31.87"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC2","mdc1","32.87","34.87","33.06","42.18","32.56"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC2","mdc2","31.87","33.56","31.68","42.37","31.62"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC3","mdc1","28.56","29.12","29.56","36.37","28.43"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC3","mdc2","27.56","27.93","28.43","36.50","27.25"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC4","mdc1","30.00","28.93","29.93","37.75","31.81"
"2019-11-25 15:04:00 EST","t57","EST","zThemis","zHE","CPC4","mdc2","29.25","27.87","28.56","38.12","31.00"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC0","mdc1","29.87","29.81","29.12","34.68","29.18"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC0","mdc2","28.62","28.56","27.81","34.37","27.81"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC1","mdc1","28.50","28.81","28.81","34.56","29.68"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC1","mdc2","27.43","27.93","27.75","34.37","28.37"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC2","mdc1","29.12","29.18","29.43","39.68","29.06"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC2","mdc2","27.81","27.81","28.18","39.37","27.75"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC3","mdc1","27.50","27.75","28.00","38.18","28.18"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC3","mdc2","26.18","26.37","26.75","37.93","26.87"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC4","mdc1","29.37","30.75","30.87","42.62","30.18"
"2019-11-25 15:03:53 EST","t53","EST","zThemis","zHE","CPC4","mdc2","28.37","29.68","29.68","42.50","29.12"
"2019-11-25 15:03:53 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc1","30.31","30.18","30.81","37.00","29.87"
"2019-11-25 15:03:53 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc2","29.18","29.06","29.18","36.68","28.81"
"2019-11-25 15:03:29 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc1","33.56","33.06","34.62","38.06","33.81"
"2019-11-25 15:03:29 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc2","32.50","32.25","33.18","37.81","32.75"
"2019-11-25 15:03:29 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc1","32.62","33.87","33.87","37.00","33.25"
"2019-11-25 15:03:29 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc2","31.68","32.87","32.75","36.93","32.12"
"2019-11-25 15:03:08 EST","t35","BRINGUP","zThemis","zHE","CPC0","mdc1","36.06","36.25","35.93","44.31","35.87"
"2019-11-25 15:03:08 EST","t35","BRINGUP","zThemis","zHE","CPC0","mdc2","34.87","34.93","34.75","44.00","34.25"
"2019-11-25 15:03:08 EST","t35","BRINGUP","zThemis","zHE","CPC1","mdc1","35.31","35.06","35.18","46.25","35.43"
"2019-11-25 15:03:08 EST","t35","BRINGUP","zThemis","zHE","CPC1","mdc2","34.25","34.25","34.18","45.93","34.06"
"2019-11-25 15:03:08 EST","t35","BRINGUP","zThemis","zHE","CPC2","mdc1","39.75","36.25","35.37","45.93","36.93"
"2019-11-25 15:03:08 EST","t35","BRINGUP","zThemis","zHE","CPC2","mdc2","38.37","34.62","33.93","45.81","35.43"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc1","33.25","34.00","34.43","37.68","33.31"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc2","32.00","32.93","33.43","37.50","32.25"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc1","33.43","35.75","34.87","39.93","33.25"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc2","32.18","34.62","33.62","39.93","32.06"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc1","33.18","34.37","34.18","42.81","32.50"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc2","32.00","33.37","32.81","42.87","31.31"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc1","34.18","33.81","33.93","42.50","35.68"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc2","33.25","33.00","33.12","42.93","34.68"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc1","34.31","34.56","33.75","42.25","34.18"
"2019-11-25 15:03:05 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc2","32.62","33.12","32.43","42.12","33.12"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc1","36.31","35.31","37.68","47.87","36.75"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc2","34.81","34.06","36.25","47.62","35.18"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc1","35.37","35.81","35.56","47.00","35.81"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc2","34.25","34.68","34.31","46.81","34.31"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc1","35.12","35.68","35.62","48.50","36.18"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc2","34.06","34.43","34.31","48.25","34.81"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc1","37.00","35.56","35.68","49.93","36.00"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc2","35.75","34.43","34.68","49.68","34.68"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc1","36.50","37.93","37.06","50.06","36.12"
"2019-11-25 15:03:01 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc2","35.37","36.50","35.87","50.68","35.43"
"2019-11-25 15:02:44 EST","t24","EST","zThemis","zHE","CPC0","mdc1","24.93","24.62","24.00","40.87","23.43"
"2019-11-25 15:02:44 EST","t24","EST","zThemis","zHE","CPC0","mdc2","24.00","23.43","23.00","40.75","22.56"
"2019-11-25 15:02:44 EST","t24","EST","zThemis","zHE","CPC1","mdc1","25.18","23.12","25.12","45.81","26.25"
"2019-11-25 15:02:44 EST","t24","EST","zThemis","zHE","CPC1","mdc2","24.25","22.43","24.00","45.75","25.00"
"2019-11-25 15:02:44 EST","t24","EST","zThemis","zHE","CPC2","mdc1","23.87","24.31","25.06","45.93","24.87"
"2019-11-25 15:02:44 EST","t24","EST","zThemis","zHE","CPC2","mdc2","22.81","23.12","23.75","46.06","23.62"
"2019-11-25 15:02:37 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc1","38.56","37.12","38.37","37.06","35.62"
"2019-11-25 15:02:37 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc2","37.93","36.43","37.56","37.00","35.18"
"2019-11-25 15:02:37 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc1","39.18","38.81","37.37","36.93","38.62"
"2019-11-25 15:02:37 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc2","38.68","38.37","37.00","36.75","37.93"
"2019-11-25 15:02:30 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc1","54.37","53.43","50.68","50.68","52.43"
"2019-11-25 15:02:30 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc2","53.87","53.06","50.18","50.75","51.75"
"2019-11-25 15:02:30 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc1","50.93","55.00","56.37","50.18","57.50"
"2019-11-25 15:02:30 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc2","50.50","54.37","55.68","49.75","56.50"
"2019-11-25 15:02:20 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc1","29.12","28.81","28.75","36.56","32.00"
"2019-11-25 15:02:20 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc2","28.25","27.68","27.62","36.31","30.43"
"2019-11-25 15:02:20 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc1","29.25","29.43","30.68","38.18","31.68"
"2019-11-25 15:02:20 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc2","28.06","28.12","29.31","38.06","29.81"
"2019-11-25 15:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc1","59.50","60.25","58.62","60.06","58.56"
"2019-11-25 15:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc2","57.75","58.75","57.18","60.06","56.62"
"2019-11-25 15:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc1","57.43","57.43","58.75","60.18","57.68"
"2019-11-25 15:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc2","55.87","55.81","57.00","60.00","56.25"
"2019-11-25 15:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc1","59.43","59.00","58.62","61.37","59.06"
"2019-11-25 15:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc2","57.75","57.50","57.25","61.37","57.43"
"2019-11-25 15:02:04 EST","t14","BRINGUP","zThemis","zHE","CPC0","mdc1","35.43","34.18","33.87","39.68","35.06"
"2019-11-25 15:02:04 EST","t14","BRINGUP","zThemis","zHE","CPC0","mdc2","34.12","32.87","32.81","39.68","33.68"
"2019-11-25 15:02:04 EST","t14","BRINGUP","zThemis","zHE","CPC1","mdc1","36.87","33.56","33.68","39.25","33.68"
"2019-11-25 15:02:04 EST","t14","BRINGUP","zThemis","zHE","CPC1","mdc2","35.75","32.25","32.50","38.93","32.37"
"2019-11-25 15:02:04 EST","t09","BRINGUP","zThemis","zHE","CPC0","mdc1","33.37","33.75","33.43","38.62","35.12"
"2019-11-25 15:02:04 EST","t09","BRINGUP","zThemis","zHE","CPC0","mdc2","32.37","32.75","32.68","38.43","33.81"
"2019-11-25 15:02:04 EST","t09","BRINGUP","zThemis","zHE","CPC1","mdc1","34.75","34.43","34.12","37.62","33.62"
"2019-11-25 15:02:04 EST","t09","BRINGUP","zThemis","zHE","CPC1","mdc2","33.56","33.18","32.87","37.50","32.81"
"2019-11-25 15:02:04 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc1","32.87","34.12","33.87","36.81","34.12"
"2019-11-25 15:02:04 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc2","31.87","32.81","32.81","37.06","33.50"
"2019-11-25 15:02:04 EST","t10","BRINGUP","zThemis","zHE","CPC0","mdc1","50.06","46.93","46.75","53.93","50.37"
"2019-11-25 15:02:04 EST","t10","BRINGUP","zThemis","zHE","CPC0","mdc2","48.37","45.56","45.50","53.43","48.37"
"2019-11-25 15:02:04 EST","t10","BRINGUP","zThemis","zHE","CPC1","mdc1","47.81","46.87","46.87","54.56","48.37"
"2019-11-25 15:02:04 EST","t10","BRINGUP","zThemis","zHE","CPC1","mdc2","46.50","45.81","45.75","54.37","46.87"
"2019-11-25 15:02:04 EST","t10","BRINGUP","zThemis","zHE","CPC2","mdc1","47.56","47.56","48.81","50.87","47.18"
"2019-11-25 15:02:04 EST","t10","BRINGUP","zThemis","zHE","CPC2","mdc2","46.06","46.12","47.00","50.75","45.75"
"2019-11-25 15:02:04 EST","t100","BRINGUP","zThemis","zHE","CPC0","mdc1","30.68","31.93","31.06","41.18","30.68"
"2019-11-25 15:02:04 EST","t100","BRINGUP","zThemis","zHE","CPC0","mdc2","29.62","30.75","29.81","40.75","29.43"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC0","mdc1","29.62","30.37","31.06","35.12","31.12"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC0","mdc2","28.50","29.43","29.81","34.68","29.62"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC1","mdc1","29.75","29.81","30.12","35.75","30.62"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC1","mdc2","28.62","28.75","28.87","35.87","29.18"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC2","mdc1","30.87","30.37","31.06","37.93","29.75"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC2","mdc2","29.81","29.00","29.75","37.75","28.43"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC3","mdc1","27.06","26.00","26.62","39.25","27.43"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC3","mdc2","26.00","25.06","25.37","39.00","26.12"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC4","mdc1","25.12","26.87","26.50","37.43","26.81"
"2019-11-25 15:02:03 EST","t07","EST","zThemis","zHE","CPC4","mdc2","24.00","26.00","25.37","37.31","26.25"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC0","mdc1","26.75","27.75","27.75","33.50","28.50"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC0","mdc2","25.87","26.81","26.87","33.31","27.12"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC1","mdc1","28.75","27.81","28.31","39.31","29.81"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC1","mdc2","27.56","26.62","27.18","39.06","28.93"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC2","mdc1","19.93","20.00","20.00","18.25","20.18"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC2","mdc2","19.93","20.18","19.93","18.12","20.06"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC3","mdc1","38.62","37.62","34.68","44.12","36.12"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC3","mdc2","37.18","36.37","33.25","43.75","34.75"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC4","mdc1","35.75","35.62","35.43","42.06","33.06"
"2019-11-25 15:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC4","mdc2","34.68","34.87","34.25","41.87","31.81"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC0","mdc1","26.87","26.56","27.18","27.56","27.06"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC0","mdc2","25.93","25.75","26.18","27.18","26.18"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC1","mdc1","27.00","27.18","27.18","26.93","28.31"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC1","mdc2","26.37","26.68","26.62","27.12","27.68"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC2","mdc1","27.12","26.06","27.56","27.62","26.87"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC2","mdc2","26.31","25.25","26.43","27.37","25.87"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC3","mdc1","28.00","28.12","27.56","27.31","27.87"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC3","mdc2","27.25","27.37","26.81","27.25","27.18"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC4","mdc1","27.56","28.00","27.93","27.12","28.25"
"2019-11-25 15:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC4","mdc2","27.00","27.25","27.06","27.06","27.50"
"2019-11-25 15:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC0","mdc1","23.50","23.25","23.31","23.06","24.12"
"2019-11-25 15:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC0","mdc2","23.25","23.12","23.00","22.62","23.87"
